0.055200	-1.618081	0.583627	7.365658
0.055400	-1.713468	0.761424	6.744969
0.055600	-1.816319	1.316556	6.521093
0.055800	-1.908138	0.973289	6.782606
0.056000	-2.004824	0.412967	7.384153
0.056200	-2.102158	0.365597	8.142418
0.056400	-2.189435	0.349375	8.754031
0.056600	-2.294881	0.344508	9.104777
0.056800	-2.391567	0.344833	9.175511
0.057000	-2.485982	0.349699	8.996081
0.057200	-2.583316	0.354566	8.671617
0.057400	-2.679678	0.364299	8.409450
0.057600	-2.774417	0.381495	8.399068
0.057800	-2.872725	0.403882	8.660585
0.058000	-2.971683	0.428865	9.035342
0.058200	-3.066098	0.465527	9.400690
0.058400	-3.160188	0.501217	9.691413
0.058600	-3.256550	0.586871	9.913349
0.058800	-3.355507	0.762398	10.068120
0.059000	-3.449598	1.350299	10.179738
0.059200	-3.543688	0.976858	10.257286
0.059400	-3.642321	0.408424	10.327372
0.059600	-3.737385	0.365597	10.391941
0.059800	-3.832125	0.348401	10.450021
0.060000	-3.929136	0.341913	10.511995
0.060200	-4.023876	0.345806	10.565858
0.060400	-4.120886	0.348726	10.623613
0.060600	-4.218871	0.353268	10.631725
0.060800	-4.311339	0.366571	10.631725
0.061000	-4.406404	0.388958	10.631725
0.061200	-4.504713	0.413291	10.631725
0.061400	-4.600751	0.440220	10.631725
0.061600	-4.695815	0.484021	10.631725
0.061800	-4.793800	0.547937	10.631725
0.062000	-4.884971	0.670903	10.631725
0.062200	-4.982956	1.069326	10.631725
0.062400	-5.076722	1.531341	10.631725
0.062600	-5.174058	0.423025	10.631725
0.062800	-5.261985	0.382144	10.631725
0.063000	-5.300920	0.353268	10.631725
0.063200	-5.307409	0.355864	10.631725
0.063400	-5.310653	0.347753	10.631725
0.063600	-5.316493	0.350024	10.631725
0.063800	-5.319089	0.349699	10.631725
0.064000	-5.318764	0.351970	10.631725
0.064200	-5.314871	0.349050	10.631725
0.064400	-5.315844	0.347428	10.631725
0.064600	-5.303515	0.349050	10.631725
